id,gender,education,income,work_status,investment_knowledge,financial_satisfaction_score,risk_tolerance,income_to_debt,difficult_to_pay_bills,know_retirement_amount,confidence_paying_unexpected_need,current_credit_record,worry_about_retirement,finances_makes_me_anxious,finances_makes_me_stressed,savings_account,comfort_asking_questions,employer_provided_retirement_account,self_retirement_account,other_investment_accounts,minimum_credit_card_payement_only,too_much_debt,good_at_daily_financial_matters,good_at_math,financial_knowledge,taken_financial_education,how_many_hours_of_financial_education,cat_gender,cat_employer_provided_retirement_account,cat_self_retirement_account,cat_other_investment_accounts,cat_market_participant,market_participant,cat_work_status,cat_current_credit_record,cat_ft_status
2018018327,1,6,8,8,3,10,4,1,3,0,1,5,1,1,1,1,7,0,0,0,2,1,7,7,0,2,0,Male,Unknown,Unknown,Unknown,No,0,Retired,Very good,Other
2018018328,1,4,1,8,0,1,1,1,2,0,4,0,4,4,4,2,7,2,2,2,0,1,4,2,7,2,0,Male,No,No,No,No,0,Retired,Unknown,Other
2018018329,1,4,4,1,3,2,8,1,2,1,2,2,5,4,4,1,6,2,2,2,0,4,6,4,5,2,0,Male,No,No,No,No,0,Self-employed,Bad,Other
2018018330,2,2,1,6,0,1,1,1,0,2,0,0,1,1,1,2,1,2,2,2,1,1,1,1,1,0,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Unknown,Other
2018018331,1,4,1,6,3,1,1,2,2,2,3,2,7,7,7,1,4,2,2,2,2,5,7,7,2,2,0,Male,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018018332,2,4,4,2,0,10,3,2,2,1,4,2,7,1,1,1,4,1,2,2,1,7,7,6,1,1,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018018333,2,5,3,8,0,5,2,3,3,0,1,3,4,2,3,1,6,1,2,2,2,5,6,7,5,2,0,Female,Yes,No,No,Yes,1,Retired,About average,Other
2018018334,2,5,4,2,0,5,5,1,3,2,2,5,6,5,5,1,6,0,1,0,2,1,3,5,3,2,0,Female,Unknown,Yes,Unknown,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018335,2,4,4,2,0,7,2,2,2,2,2,4,7,7,7,1,1,2,2,2,1,7,7,6,3,2,0,Female,No,No,No,No,0,Work full-time for an employer,Good,Full-Time
2018018336,2,2,1,4,1,10,5,2,1,2,4,1,4,4,4,1,4,0,0,0,0,4,4,4,0,1,1,Female,Unknown,Unknown,Unknown,No,0,Homemaker,Very bad,Other
2018018337,2,4,1,6,0,7,7,1,1,2,3,4,7,4,4,2,1,2,2,0,0,1,4,4,4,2,0,Female,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",Good,Other
2018018338,2,2,2,4,0,1,1,3,2,2,4,1,7,0,0,2,1,2,2,0,0,7,1,1,1,2,0,Female,No,No,Unknown,No,0,Homemaker,Very bad,Other
2018018339,2,2,4,6,0,1,0,0,0,2,4,0,4,7,0,2,7,2,2,0,0,0,7,6,5,1,0,Female,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",Unknown,Other
2018018340,1,4,4,2,1,7,6,3,3,2,1,5,6,5,5,1,6,1,2,2,2,3,6,7,7,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018341,2,6,5,8,0,10,7,1,3,0,1,5,1,1,1,1,7,2,1,1,2,1,7,7,6,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018018342,2,4,4,2,0,7,7,3,3,1,2,5,4,4,3,0,7,0,2,2,0,4,7,7,0,2,0,Female,Unknown,No,No,No,0,Work full-time for an employer,Very good,Full-Time
2018018343,2,7,5,2,0,7,3,1,3,1,1,4,7,7,6,1,7,2,1,2,2,5,7,5,6,1,0,Female,No,Yes,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018018344,2,7,4,2,0,6,5,3,2,2,2,4,2,6,4,1,6,1,1,2,1,6,5,3,4,1,1,Female,Yes,Yes,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018018345,2,4,8,2,3,9,4,3,3,2,1,3,5,6,6,1,7,2,2,2,1,5,6,6,5,2,0,Female,No,No,No,No,0,Work full-time for an employer,About average,Full-Time
2018018346,1,5,5,3,1,1,8,2,1,1,1,3,4,0,5,2,3,2,2,1,1,0,2,2,4,1,2,Male,No,No,Yes,Yes,1,Work part-time for an employer,About average,Other
2018018347,2,4,5,4,3,7,7,3,2,2,2,3,4,3,4,1,7,1,2,2,0,4,7,7,7,2,0,Female,Yes,No,No,Yes,1,Homemaker,About average,Other
2018018348,2,2,3,8,3,8,4,1,3,0,1,5,2,1,1,1,7,1,2,2,2,1,7,6,6,2,0,Female,Yes,No,No,Yes,1,Retired,Very good,Other
2018018349,2,7,8,2,1,10,10,3,3,1,1,5,4,4,4,1,7,1,1,1,2,6,7,7,7,1,0,Female,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018350,2,6,7,4,3,8,7,1,3,1,1,5,5,5,3,1,7,1,1,2,2,1,7,7,5,2,0,Female,Yes,Yes,No,Yes,1,Homemaker,Very good,Other
2018018351,1,4,3,8,1,4,5,3,2,0,3,5,6,7,7,1,7,2,2,2,2,3,6,6,5,2,0,Male,No,No,No,No,0,Retired,Very good,Other
2018018352,2,4,6,4,1,10,10,3,2,2,2,5,7,7,7,1,7,1,1,2,2,1,7,7,7,2,0,Female,Yes,Yes,No,Yes,1,Homemaker,Very good,Other
2018018353,2,4,5,8,3,9,6,3,3,0,1,5,2,2,2,1,6,1,1,1,2,1,7,6,6,2,0,Female,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018018354,2,6,7,4,3,1,4,2,2,2,2,2,7,7,7,1,5,2,2,0,1,7,1,7,2,2,0,Female,No,No,Unknown,No,0,Homemaker,Bad,Other
2018018355,2,2,1,4,0,2,10,1,2,1,1,3,0,3,5,2,5,2,1,2,2,7,7,4,3,1,2,Female,No,Yes,No,Yes,1,Homemaker,About average,Other
2018018356,2,7,5,2,0,8,8,3,3,1,1,4,5,4,6,1,6,1,2,2,2,5,6,6,6,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018018357,2,3,4,1,1,5,2,3,2,1,3,4,6,7,7,1,3,1,2,2,1,7,5,6,4,2,0,Female,Yes,No,No,Yes,1,Self-employed,Good,Other
2018018358,1,5,4,2,0,5,6,3,2,2,2,4,6,5,5,1,5,1,2,2,2,1,5,2,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018018359,1,6,5,2,0,6,7,3,3,2,4,2,6,5,7,2,6,1,2,2,1,5,3,0,4,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018018360,1,4,4,8,2,8,5,1,3,0,1,5,6,4,3,1,7,2,1,2,2,1,7,7,6,2,0,Male,No,Yes,No,Yes,1,Retired,Very good,Other
2018018361,1,2,4,2,1,5,2,3,2,2,2,3,6,6,5,1,7,1,2,1,0,4,7,6,5,2,0,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,About average,Full-Time
2018018362,1,3,2,2,0,5,3,2,2,2,3,4,7,7,7,2,6,2,2,2,2,4,4,3,5,2,0,Male,No,No,No,No,0,Work full-time for an employer,Good,Full-Time
2018018363,2,4,6,1,3,9,8,1,3,1,1,5,1,1,1,1,6,1,1,1,2,1,7,7,6,1,0,Female,Yes,Yes,Yes,Yes,1,Self-employed,Very good,Other
2018018364,1,4,7,2,1,8,8,2,2,1,1,5,6,6,7,1,7,1,1,1,2,7,6,7,7,1,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018365,2,6,3,5,1,2,5,3,2,2,2,4,4,6,5,1,5,2,2,1,1,5,6,6,7,1,2,Female,No,No,Yes,Yes,1,Full-time student,Good,Other
2018018366,1,6,8,2,3,6,5,1,2,1,1,3,7,7,4,1,7,1,2,1,0,7,4,4,7,2,0,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,About average,Full-Time
2018018367,2,7,6,2,2,3,4,2,1,1,2,2,5,7,7,1,4,1,1,2,0,5,3,6,4,1,0,Female,Yes,Yes,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018018368,2,7,6,2,1,8,6,1,3,2,1,5,5,1,1,1,7,1,1,2,2,2,7,3,5,2,0,Female,Yes,Yes,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018369,2,2,2,1,1,1,1,1,1,2,4,1,1,1,1,0,1,0,2,2,0,1,7,7,1,2,0,Female,Unknown,No,No,No,0,Self-employed,Very bad,Other
2018018370,2,5,3,4,3,1,2,1,1,2,2,2,7,7,7,2,1,1,2,2,0,5,6,6,3,2,0,Female,Yes,No,No,Yes,1,Homemaker,Bad,Other
2018018371,1,4,4,4,1,5,5,3,3,2,2,4,6,6,7,1,6,1,2,2,1,5,6,7,5,2,0,Male,Yes,No,No,Yes,1,Homemaker,Good,Other
2018018372,2,6,6,2,1,9,7,2,1,1,3,3,6,7,6,1,7,0,2,1,1,6,7,4,6,2,1,Female,Unknown,No,Yes,Yes,1,Work full-time for an employer,About average,Full-Time
2018018373,1,6,4,2,0,2,4,3,3,1,2,5,7,6,6,1,5,1,1,1,2,4,6,7,5,2,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018374,1,7,5,8,3,7,6,3,3,0,2,5,2,2,2,1,7,1,1,1,2,1,7,7,6,2,0,Male,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018018375,1,4,6,8,1,9,7,1,3,0,1,5,3,1,2,1,7,1,1,1,2,1,7,7,6,2,3,Male,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018018376,1,1,2,3,0,2,10,2,3,2,3,3,1,4,7,2,1,2,2,1,1,1,1,4,3,2,2,Male,No,No,Yes,Yes,1,Work part-time for an employer,About average,Other
2018018377,2,2,5,4,2,0,1,0,0,2,4,0,4,4,4,2,4,2,2,0,0,1,4,4,0,2,0,Female,No,No,Unknown,No,0,Homemaker,Unknown,Other
2018018378,2,6,3,2,1,1,1,3,2,2,1,5,4,4,4,1,7,0,0,2,2,1,7,6,4,0,0,Female,Unknown,Unknown,No,No,0,Work full-time for an employer,Very good,Full-Time
2018018379,2,4,3,8,1,8,7,3,3,0,1,5,4,4,6,1,4,2,1,1,2,4,6,4,6,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018018380,2,3,2,3,0,1,1,2,3,2,4,2,1,3,1,2,1,2,2,2,0,6,7,1,1,2,0,Female,No,No,No,No,0,Work part-time for an employer,Bad,Other
2018018381,2,5,3,3,1,8,8,3,3,2,4,4,5,7,6,1,6,0,2,2,1,5,6,4,5,2,0,Female,Unknown,No,No,No,0,Work part-time for an employer,Good,Other
2018018382,2,5,6,6,1,3,1,3,2,0,2,3,7,7,7,1,7,0,2,2,2,5,7,6,5,1,2,Female,Unknown,No,No,No,0,"Permanently sick, disabled, or unable to work",About average,Other
2018018383,2,4,6,5,0,6,4,1,1,1,2,4,7,1,2,1,6,2,1,1,2,1,7,7,6,2,0,Female,No,Yes,Yes,Yes,1,Full-time student,Good,Other
2018018384,2,1,1,1,0,5,4,1,3,1,2,5,4,1,1,2,1,2,2,0,0,1,7,7,7,2,0,Female,No,No,Unknown,No,0,Self-employed,Very good,Other
2018018385,2,4,6,2,1,5,4,1,3,2,1,5,3,5,3,1,7,1,2,2,2,3,6,7,5,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018386,2,5,4,1,1,7,4,3,2,1,3,3,6,3,4,2,7,1,2,2,2,5,7,7,5,1,2,Female,Yes,No,No,Yes,1,Self-employed,About average,Other
2018018387,2,7,6,8,3,9,7,2,3,0,1,5,3,5,4,1,7,1,1,1,2,2,4,4,6,1,3,Female,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018018388,2,4,5,6,1,2,4,3,2,2,2,4,7,7,7,2,7,1,1,2,1,7,4,5,5,2,0,Female,Yes,Yes,No,Yes,1,"Permanently sick, disabled, or unable to work",Good,Other
2018018389,2,6,4,8,3,8,7,1,3,0,1,5,7,6,6,1,7,2,1,1,2,1,7,7,6,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018018390,2,6,2,6,0,1,1,1,2,2,4,2,4,4,4,2,1,2,2,0,0,7,7,7,7,2,0,Female,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018018391,2,6,5,7,3,9,8,2,3,1,2,4,5,4,2,0,7,1,2,1,2,1,4,4,6,2,0,Female,Yes,No,Yes,Yes,1,Unemployed or temporarily laid off,Good,Other
2018018392,2,4,5,2,1,3,5,1,3,2,2,3,7,6,6,2,7,2,2,2,1,7,7,6,6,2,0,Female,No,No,No,No,0,Work full-time for an employer,About average,Full-Time
2018018393,2,6,5,2,1,7,6,2,2,1,1,5,5,7,6,2,6,1,1,1,1,6,7,5,5,1,3,Female,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018394,2,2,4,4,3,9,4,1,3,0,1,5,1,1,1,1,4,1,1,2,2,1,7,7,6,2,0,Female,Yes,Yes,No,Yes,1,Homemaker,Very good,Other
2018018395,2,5,2,8,0,1,5,2,1,0,1,3,7,6,4,2,7,1,2,2,1,7,7,5,6,2,0,Female,Yes,No,No,Yes,1,Retired,About average,Other
2018018396,2,2,1,7,0,1,3,2,1,2,4,1,4,7,7,2,3,2,2,0,0,7,4,7,4,2,0,Female,No,No,Unknown,No,0,Unemployed or temporarily laid off,Very bad,Other
2018018397,2,6,3,8,0,6,7,3,3,0,1,4,5,6,4,1,7,1,1,1,1,5,7,6,6,1,0,Female,Yes,Yes,Yes,Yes,1,Retired,Good,Other
2018018398,2,5,1,4,0,4,5,2,1,2,4,2,5,5,5,2,6,2,2,2,0,7,5,5,5,2,1,Female,No,No,No,No,0,Homemaker,Bad,Other
2018018399,2,4,3,2,0,2,1,2,1,2,4,3,7,7,7,2,1,2,2,0,1,7,7,7,5,2,0,Female,No,No,Unknown,No,0,Work full-time for an employer,About average,Full-Time
2018018400,2,6,8,2,1,6,7,3,3,1,1,4,5,5,4,1,6,1,1,1,1,5,5,4,4,1,1,Female,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018018401,1,3,1,8,0,8,1,3,3,0,2,3,1,1,1,2,6,2,2,2,0,3,5,5,4,2,0,Male,No,No,No,No,0,Retired,About average,Other
2018018402,2,7,3,2,1,1,0,2,2,0,0,4,0,7,6,1,0,1,0,1,1,7,4,6,4,2,3,Female,Yes,Unknown,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018018403,2,4,3,8,1,6,3,1,3,0,1,5,1,1,1,1,1,1,2,2,2,1,1,4,6,2,3,Female,Yes,No,No,Yes,1,Retired,Very good,Other
2018018404,1,2,1,6,0,3,0,1,2,2,2,3,4,6,5,2,7,2,1,2,0,1,7,7,3,1,0,Male,No,Yes,No,Yes,1,"Permanently sick, disabled, or unable to work",About average,Other
2018018405,2,4,1,6,1,5,5,3,2,2,0,2,7,4,2,1,4,2,2,2,1,5,7,4,4,2,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018018406,2,4,3,6,3,2,2,1,3,2,2,0,4,7,7,1,4,0,2,2,0,1,5,5,3,1,3,Female,Unknown,No,No,No,0,"Permanently sick, disabled, or unable to work",Unknown,Other
2018018407,1,4,6,8,1,8,7,2,3,0,1,5,1,1,1,1,7,1,1,2,2,2,7,7,7,2,0,Male,Yes,Yes,No,Yes,1,Retired,Very good,Other
2018018408,2,4,2,2,0,1,6,2,2,2,4,1,1,7,1,0,7,2,2,2,0,7,7,7,5,2,0,Female,No,No,No,No,0,Work full-time for an employer,Very bad,Full-Time
2018018409,1,5,3,2,1,1,5,1,2,2,3,3,7,7,4,1,6,1,2,2,1,4,5,6,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018018410,1,4,1,1,0,1,2,3,2,2,4,2,1,1,1,2,1,2,2,2,0,4,4,4,4,2,0,Male,No,No,No,No,0,Self-employed,Bad,Other
2018018411,2,5,5,1,3,7,8,3,3,2,2,0,4,4,4,1,6,0,2,2,2,1,7,6,7,2,3,Female,Unknown,No,No,No,0,Self-employed,Unknown,Other
2018018412,2,2,1,6,0,4,10,3,3,2,4,2,4,4,7,2,6,2,2,2,0,4,7,3,5,2,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018018413,1,6,3,2,0,8,7,1,3,2,1,5,5,5,6,1,7,1,2,2,2,1,7,6,5,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018414,1,4,1,6,0,1,2,3,2,2,4,4,7,7,7,2,6,2,2,2,2,7,6,6,5,2,0,Male,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Good,Other
2018018415,2,2,1,7,3,7,7,3,2,2,3,4,5,4,4,2,4,2,2,0,0,1,4,4,4,2,0,Female,No,No,Unknown,No,0,Unemployed or temporarily laid off,Good,Other
2018018416,2,4,6,8,1,8,1,1,3,0,1,5,1,1,1,1,7,2,2,2,2,1,7,7,6,2,0,Female,No,No,No,No,0,Retired,Very good,Other
2018018417,2,2,1,7,0,1,0,3,2,2,4,4,7,6,6,2,4,2,2,0,0,1,4,6,4,2,0,Female,No,No,Unknown,No,0,Unemployed or temporarily laid off,Good,Other
2018018418,2,3,2,8,3,9,1,3,3,0,0,5,5,4,4,1,7,2,2,2,2,1,7,7,5,2,0,Female,No,No,No,No,0,Retired,Very good,Other
2018018419,2,3,5,4,0,5,7,3,2,2,3,3,7,6,7,2,7,2,2,2,1,7,5,7,7,2,0,Female,No,No,No,No,0,Homemaker,About average,Other
2018018420,1,4,4,8,0,8,5,3,3,0,1,5,3,2,1,1,7,2,1,1,2,1,7,7,7,2,0,Male,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018018421,1,7,7,2,1,9,9,1,2,1,2,4,7,6,6,1,7,1,1,1,1,7,7,7,7,1,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018018422,2,4,3,4,0,1,5,0,1,2,4,1,7,7,7,1,3,2,2,2,0,7,3,5,1,2,0,Female,No,No,No,No,0,Homemaker,Very bad,Other
2018018423,2,7,5,8,0,7,2,2,3,0,1,5,3,1,1,1,7,2,1,1,2,2,7,6,5,2,0,Female,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018018424,2,2,1,7,0,1,1,1,1,2,4,2,7,7,7,2,1,2,2,0,0,7,5,5,5,2,0,Female,No,No,Unknown,No,0,Unemployed or temporarily laid off,Bad,Other
2018018425,2,3,1,8,0,2,1,3,1,0,4,2,7,6,7,1,7,2,2,2,0,6,6,7,5,2,0,Female,No,No,No,No,0,Retired,Bad,Other
2018018426,2,5,4,8,3,7,2,3,3,0,2,5,6,6,5,1,7,1,1,1,2,1,6,5,5,2,0,Female,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018018427,2,4,2,2,0,1,5,3,2,2,3,2,7,7,6,2,7,1,2,2,1,6,5,6,5,1,1,Female,Yes,No,No,Yes,1,Work full-time for an employer,Bad,Full-Time
2018018428,1,4,4,2,0,3,7,3,2,2,3,3,3,3,3,1,6,2,2,1,1,7,6,7,5,2,0,Male,No,No,Yes,Yes,1,Work full-time for an employer,About average,Full-Time
2018018429,1,4,5,6,3,5,6,3,1,2,4,4,4,5,5,1,7,2,2,0,0,6,4,7,7,2,1,Male,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",Good,Other
2018018430,2,4,1,6,0,1,1,2,3,1,0,2,7,7,1,1,7,2,2,2,0,1,4,4,0,2,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Bad,Other
2018018431,1,6,2,2,1,10,2,3,3,1,1,4,1,2,1,1,7,1,2,2,2,1,6,7,7,2,0,Male,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018018432,2,2,7,4,3,8,6,1,3,2,1,4,4,3,3,1,6,1,1,1,2,3,6,5,6,0,0,Female,Yes,Yes,Yes,Yes,1,Homemaker,Good,Other
2018018433,2,4,7,1,1,10,10,2,2,1,2,3,5,5,5,2,6,2,2,0,0,3,4,4,4,2,0,Female,No,No,Unknown,No,0,Self-employed,About average,Other
2018018434,2,2,2,6,0,1,1,2,1,2,4,0,7,7,7,1,4,2,2,2,0,4,4,6,1,2,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",Unknown,Other
2018018435,2,6,5,8,2,4,2,1,3,0,1,5,6,6,3,1,7,1,2,2,2,3,7,7,5,2,0,Female,Yes,No,No,Yes,1,Retired,Very good,Other
2018018436,1,5,8,2,1,8,8,3,3,1,1,5,5,4,4,1,7,1,1,1,2,2,7,7,6,1,3,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018437,2,6,4,2,2,1,1,2,2,2,4,0,7,7,7,2,7,0,0,2,2,7,1,1,1,2,0,Female,Unknown,Unknown,No,No,0,Work full-time for an employer,Unknown,Full-Time
2018018438,2,6,6,8,1,8,1,0,0,0,1,5,3,1,1,1,7,1,1,1,2,1,7,7,6,2,0,Female,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018018439,2,4,3,8,2,8,3,1,3,0,2,5,2,2,2,1,6,1,2,2,0,4,7,7,5,2,0,Female,Yes,No,No,Yes,1,Retired,Very good,Other
2018018440,2,6,4,1,0,1,6,2,1,1,3,2,7,7,7,1,3,1,1,1,0,7,7,7,5,2,0,Female,Yes,Yes,Yes,Yes,1,Self-employed,Bad,Other
2018018441,2,3,3,2,0,1,4,3,2,1,3,3,7,7,6,1,6,2,1,2,1,1,6,1,5,2,0,Female,No,Yes,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018018442,1,7,6,2,1,9,7,3,3,1,1,5,3,3,4,1,5,1,1,1,2,1,6,7,7,2,0,Male,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018443,2,1,3,1,0,0,0,0,3,0,0,4,5,0,3,0,0,0,0,0,2,4,4,4,3,2,0,Female,Unknown,Unknown,Unknown,No,0,Self-employed,Good,Other
2018018444,1,6,7,2,3,7,8,1,3,1,2,1,4,5,7,1,4,1,1,2,1,6,6,7,6,2,0,Male,Yes,Yes,No,Yes,1,Work full-time for an employer,Very bad,Full-Time
2018018445,2,4,1,1,0,9,3,0,3,2,0,3,3,3,1,0,4,0,0,2,1,1,7,5,4,2,0,Female,Unknown,Unknown,No,No,0,Self-employed,About average,Other
2018018446,2,2,8,2,3,9,0,1,3,1,1,3,2,2,3,1,7,1,2,2,2,1,6,6,6,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,About average,Full-Time
2018018447,2,6,3,3,0,4,6,3,2,1,2,5,7,6,7,1,7,2,1,1,2,5,5,4,4,2,0,Female,No,Yes,Yes,Yes,1,Work part-time for an employer,Very good,Other
2018018448,2,7,6,2,0,5,4,1,2,1,2,1,4,7,6,1,7,1,2,2,0,7,5,7,7,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Very bad,Full-Time
2018018449,2,4,5,2,0,6,1,3,3,1,2,3,4,6,4,1,7,2,2,2,1,4,5,5,5,2,0,Female,No,No,No,No,0,Work full-time for an employer,About average,Full-Time
2018018450,2,4,4,3,0,6,4,1,3,2,2,3,3,3,5,1,5,2,2,2,1,3,4,1,5,2,0,Female,No,No,No,No,0,Work part-time for an employer,About average,Other
2018018451,2,4,3,8,1,8,1,3,3,0,1,5,1,1,1,1,7,2,2,2,2,1,7,7,7,1,3,Female,No,No,No,No,0,Retired,Very good,Other
2018018452,1,5,1,6,0,1,2,3,3,2,1,4,7,7,6,2,2,2,2,0,0,5,6,6,3,2,0,Male,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",Good,Other
2018018453,2,3,7,4,3,9,8,1,2,1,2,3,0,0,0,2,4,1,2,1,1,7,7,1,5,2,0,Female,Yes,No,Yes,Yes,1,Homemaker,About average,Other
2018018454,2,5,1,7,0,2,4,2,1,2,4,2,7,7,7,1,6,2,2,2,1,7,2,4,0,0,0,Female,No,No,No,No,0,Unemployed or temporarily laid off,Bad,Other
2018018455,2,7,8,2,3,10,6,1,3,1,1,5,1,1,1,1,7,1,1,1,2,1,1,2,6,2,0,Female,Yes,Yes,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018456,2,6,5,2,1,4,2,1,3,2,1,4,7,4,4,1,7,1,2,1,0,4,7,7,7,2,0,Female,Yes,No,Yes,Yes,1,Work full-time for an employer,Good,Full-Time
2018018457,2,2,4,4,3,5,5,3,3,2,4,5,4,4,4,1,4,1,2,1,2,1,4,4,5,2,2,Female,Yes,No,Yes,Yes,1,Homemaker,Very good,Other
2018018458,2,5,1,6,0,1,7,1,2,2,4,1,7,7,7,2,4,2,2,0,1,7,4,4,1,2,0,Female,No,No,Unknown,No,0,"Permanently sick, disabled, or unable to work",Very bad,Other
2018018459,2,2,5,8,0,10,3,3,3,0,1,5,4,2,1,1,7,1,1,1,2,1,7,7,6,2,0,Female,Yes,Yes,Yes,Yes,1,Retired,Very good,Other
2018018460,2,6,4,2,0,6,4,1,3,2,2,4,5,5,3,1,5,1,2,2,2,6,6,2,5,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018018461,2,6,4,2,0,1,3,2,1,1,4,4,7,7,7,1,7,1,2,2,2,7,5,6,5,2,0,Female,Yes,No,No,Yes,1,Work full-time for an employer,Good,Full-Time
2018018462,2,6,7,1,3,3,5,3,2,1,2,4,7,7,6,1,5,1,2,0,0,4,5,4,4,2,0,Female,Yes,No,Unknown,Yes,1,Self-employed,Good,Other
2018018463,1,6,6,8,1,8,4,3,3,0,1,5,6,5,5,1,6,2,1,2,2,2,7,7,7,2,0,Male,No,Yes,No,Yes,1,Retired,Very good,Other
2018018464,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,2,0,Male,No,No,No,No,0,Work full-time for an employer,Unknown,Full-Time
2018018465,2,3,3,3,3,2,3,1,2,2,1,4,1,4,7,0,5,1,1,1,0,1,5,1,4,2,3,Female,Yes,Yes,Yes,Yes,1,Work part-time for an employer,Good,Other
2018018466,1,7,7,8,0,10,10,1,3,0,1,5,1,1,1,1,7,2,1,1,2,1,7,7,7,1,3,Male,No,Yes,Yes,Yes,1,Retired,Very good,Other
2018018467,1,7,6,8,1,7,7,3,3,0,1,3,3,5,4,1,7,1,1,2,2,5,6,7,5,2,3,Male,Yes,Yes,No,Yes,1,Retired,About average,Other
2018018468,2,5,5,4,3,5,3,2,1,2,4,2,7,7,5,1,2,1,2,2,1,7,4,5,5,1,3,Female,Yes,No,No,Yes,1,Homemaker,Bad,Other
2018018469,2,6,1,6,0,1,1,3,1,2,4,3,6,7,7,2,6,2,2,2,0,1,7,2,3,1,0,Female,No,No,No,No,0,"Permanently sick, disabled, or unable to work",About average,Other
2018018470,1,4,7,2,1,8,7,1,3,1,1,5,2,2,2,1,7,1,2,1,2,1,6,6,6,2,0,Male,Yes,No,Yes,Yes,1,Work full-time for an employer,Very good,Full-Time
2018018471,1,5,5,8,0,4,4,3,3,0,2,3,2,2,1,1,7,2,2,2,2,6,6,6,5,2,0,Male,No,No,No,No,0,Retired,About average,Other
2018018472,2,5,1,4,0,5,10,3,2,1,2,3,5,5,7,1,6,1,2,2,1,5,6,6,6,2,0,Female,Yes,No,No,Yes,1,Homemaker,About average,Other
2018018473,2,2,1,3,0,5,4,1,3,2,3,5,4,5,5,1,6,2,2,2,2,4,6,6,4,2,0,Female,No,No,No,No,0,Work part-time for an employer,Very good,Other
